aisle_group_id,aisle_name,head_term,products,chains,min_price_eur,top_form,base_share,sample_names
17,BIER & WIJN,tripel,87,5,1.14,houdbaar,0.00,St. Florent Tripel | Hertog Jan tripel fles | Leffe Tripel Belgisch abdijbier
17,BIER & WIJN,speciaalbier,68,5,0.97,houdbaar,0.00,Grolsch Puur weizen speciaalbier | Speciaalbier | Grolsch Zomerzon
17,BIER & WIJN,witbier,62,5,1.30,houdbaar,0.00,Affligem Belgisch wit abdijbier | Affligem Belgisch wit bier fles | Hertog Jan Weizener witbier
17,BIER & WIJN,blond bier,53,5,1.09,houdbaar,0.00,St. Pierre St. Pierre blond | Leffe Blond 0.0% | De Klok Sterk Blond 500ML
17,BIER & WIJN,rum,46,5,2.49,houdbaar,0.00,BACARDI Sunset Punch 250ML | Old Captain Rum Bruin | Bacardi Carta Blanca
17,BIER & WIJN,alcoholvrij bier,45,5,0.46,houdbaar,0.00,Brouwers Alcoholvrij bier 0.0% | Hertog Jan 0.0 Alcoholvrij bier | Warsteiner Alkoholfrei
17,BIER & WIJN,cider,41,5,1.29,houdbaar,0.05,Apple Bandit Raspberry cider | Apple Bandit Classic apple cider | Apple Bandit Juicy apple cider
17,BIER & WIJN,blond,40,5,1.01,houdbaar,0.00,St. Florent Blond | Amstel Blond | Affligem blond
17,BIER & WIJN,malbec,29,5,3.99,houdbaar,0.00,Stamp of the World Malbec | Malbec | AH Malbec
17,BIER & WIJN,fruitbier,24,5,1.56,houdbaar,0.00,Liefmans Fruitesse 0.0 | Rodenbach fruitage | Liefmans fruitbier alcoholvrij
17,BIER & WIJN,verdejo,23,5,2.99,houdbaar,0.00,Vino de Casa Verdejo | Tiempo & Tierra - Verdejo - 375ML | Jose Fernando Verdejo Rueda
17,BIER & WIJN,pilsner,22,5,0.62,houdbaar,0.00,Grolsch Premium pilsner | Amstel Pilsner | Grolsch Premium Pilsner
17,BIER & WIJN,weizen,22,5,1.19,houdbaar,0.09,De Klok Weizen | De Klok Weizen | De Klok Weizen 500ML
17,BIER & WIJN,shiraz,17,5,2.39,houdbaar,0.00,Jumbo - Australië Robuust Shiraz - 250ML | Peak Valley - Shiraz - 750ML | Hardys VR Shiraz
17,BIER & WIJN,tempranillo,17,5,2.29,houdbaar,0.00,Tempranillo | Contenda Red tempranillo | Berberana Red dragon tempranillo
17,BIER & WIJN,primitivo,15,5,3.75,houdbaar,0.00,Villa Puccini Primitivo | Primitivo Puglia | Primitivo
17,BIER & WIJN,riesling,15,5,4.19,houdbaar,0.00,Riesling Hochgewächs | St. Michael - Riesling Nahe - 750 ML | Moselland Riesling classic
17,BIER & WIJN,vruchtenwijn,12,5,3.85,houdbaar,0.00,Frambozen-bessen-vruchtenwijn | Fruti Vruchtenwijn framboos - bes | Fruti Vruchtenwijn Frambozen-Bessen
17,BIER & WIJN,0.0 bier,12,5,0.87,houdbaar,0.00,Heineken bier 0.0% | Heineken 0.0% | La Trappe Nillis 0.0%
17,BIER & WIJN,dubbel,11,5,1.75,houdbaar,0.00,Affligem speciaalbier dubbel | Lindeboom Gouverneur Dubbel Fles 300ML | Lindeboom GOUVERNEUR DUBBEL
17,BIER & WIJN,sangria,11,5,2.99,houdbaar,0.00,Rucio Sangria | Don Garcia Sangria rose | Spanje Sangria
17,BIER & WIJN,vermouth,9,5,2.99,houdbaar,0.00,Sperone Vermouth rosso | Sperone Vermouth Bianco | Suprimi - Vermouth Bianco - 1L
17,BIER & WIJN,rum cola,8,5,1.89,houdbaar,0.00,MC Brown & Son - Rum & Cola - 250ML | Palm Regal Rum Cola | Captain Morgan Cola
17,BIER & WIJN,chardonnay viognier,6,5,2.99,houdbaar,0.00,Hidden River Chardonnay viognier | Crafted Chardonnay Viognier | Klein Geluk - Chardonnay - Viognier - 750 ml
17,BIER & WIJN,pils,105,4,0.38,houdbaar,0.00,Holger pils fles | Schutters Pils | Bavaria pils
17,BIER & WIJN,vodka,51,4,2.25,houdbaar,0.00,Eristoff vodka red flash | Gold Dry Original & vodka | Gold Dry Unite & vodka
17,BIER & WIJN,likeur,42,4,2.39,houdbaar,0.00,"Sonnema Berenburg Cola | Sabor Dulce Sour Redberry 0,7 L | Sabor Dulce Licor Africano 0,7 L"
17,BIER & WIJN,gin,25,4,2.99,houdbaar,0.00,Gebrouwen door vrouw Gin wit | Gebrouwen Door Vrouwen Gin Wit 330ML | Jopen Disco Ginferno blik
17,BIER & WIJN,tripel bier,23,4,1.09,houdbaar,0.00,Brouwers St. Pierre tripel | Hertog Jan Tripel | Hertog Jan Arcener tripel bier
17,BIER & WIJN,pinot noir,21,4,5.39,houdbaar,0.00,Max Mann Pinot Noir | Baron de Vaillantcourt Pinot noir | IT'Z Pinot noir alcoholvrij
17,BIER & WIJN,spritz,17,4,0.99,houdbaar,0.00,Aperitivo of limoncello spritz | Sir James 101 Spritz 0% | Sir James 101 - Spritz - 0.0% Alcoholvrij - 250ML
17,BIER & WIJN,rosébier,16,4,1.00,houdbaar,0.00,Amstel Rosé bier | Amstel Rosé 0.0% | Amstel Rosé 0.0 bier fles
17,BIER & WIJN,frizzante,13,4,2.35,houdbaar,0.00,Cavatini Hugo Frizzante | Hugo Frizzante | Solatio Vino frizzante prosecco doc
17,BIER & WIJN,bruin bier,12,4,1.34,houdbaar,0.00,Leffe Bruin 0.0 | Leffe Bruin | Leffe Bruin Belgisch abdijbier
17,BIER & WIJN,chenin blanc,12,4,2.99,houdbaar,0.00,Klein Vriend - Chenin Blanc - 750ML | Makulu Chenin Blanc | Saam Chenin Blanc
17,BIER & WIJN,cognac,12,4,8.99,houdbaar,0.00,Coebergh Red fruit | La Tour Fine Vieille | Joseph Guy Cognac VS
17,BIER & WIJN,neipa,12,4,0.99,houdbaar,0.00,Neipa | Brewdog Hazy Jane NEIPA | Frontaal Juice Punch 0.5 non alcoholic NEIPA
17,BIER & WIJN,radler citroen,11,4,0.69,houdbaar,0.00,De Klok Radler citroen | Lindeboom CITROEN RADLER 2.0 | Amstel Radler Citroen Bier Blik 6 x 330ml
17,BIER & WIJN,stout,10,4,2.59,houdbaar,0.00,"Guinness Draught Alcohol Free Stout 440 ml | Guinness Draugt 0,0% stout | BrewDog Black heart"
17,BIER & WIJN,mojito,10,4,1.98,houdbaar,0.00,Desperados mojito fles | Sir James 101 Mojito 0% | BOZU Mojito
17,BIER & WIJN,brut,10,4,3.59,houdbaar,0.00,Charles du Lac Brut | Maison Castel Cuvée Blanche Brut | Marqués de Requena Brut
17,BIER & WIJN,mousserende wijn,10,4,3.99,houdbaar,0.00,Simply 0 Sparkling wine | J.P Chenet Ice Edition Vin Mousseux Wine 750 ml | Gort & Gort Gort & Gort Sparkling Rosé 6 flessen
17,BIER & WIJN,valpolicella ripasso,10,4,5.99,houdbaar,0.00,AH Excellent Selectie cangrande valpolicella ripasso | Santa Leila Valpolicella ripasso superiore | Cadis Valpolicella ripasso
17,BIER & WIJN,pinot grigio blush,8,4,3.49,houdbaar,0.00,Jumbo - Pinot Grigio Blush - Biologisch - 375ML | Villa Puccini Pinot Grigio Blush | Taking Root - Pinot Grigio Blush - 750 ML
17,BIER & WIJN,gin tonic,8,4,1.89,houdbaar,0.00,Gibsons London Dry Gin Tonic | Sir. James 101 Pink gin&tonic | Gordon's - London Dry Gin & Tonic - 250ML
17,BIER & WIJN,weissbier,8,4,0.99,houdbaar,0.00,König Ludwig Weissbier | Erdinger Weissbier Alcoholvrij 0% 500ML | Benediktiner - Weissbier Naturtrüb - Blik - 500ML
17,BIER & WIJN,glühwein,8,4,2.15,houdbaar,0.00,AH Glühwein | Siebrand Glühwein | Glühwein
17,BIER & WIJN,dubbel bier,8,4,1.57,houdbaar,0.00,Affligem Dubbel abdijbier | Affligem Dubbel bier fles | La Trappe Dubbel
17,BIER & WIJN,alcoholische drank,8,4,2.29,houdbaar,0.00,Smirnoff Ice | Smirnoff Ice | Bacardi Mango Mojito
17,BIER & WIJN,amaretto,7,4,5.89,houdbaar,0.00,Amaretto | Siebrand Amaretto | Amaretto italiano
17,BIER & WIJN,rioja crianza,7,4,4.99,houdbaar,0.00,Rioja Rivallana Crianza | Marqués de Cáceres Rioja Crianza DOCa | Familia Vega - Rioja Crianza - 750ML
17,BIER & WIJN,bier 0.0,6,4,1.39,houdbaar,0.00,Affligem Blond 0.0 bier fles | Corona Mexicaans 0.0 | Corona bier 0.0
17,BIER & WIJN,whisky,93,3,7.29,houdbaar,0.00,Glenhood Whisky | Glen Talloch Whisky | Glen Talloch Scotch
17,BIER & WIJN,champagne,27,3,11.24,houdbaar,0.00,Diane de Frion Champagne brut | Veuve Amiot Demi-sec | Veuve Amiot Brut
17,BIER & WIJN,mixdrank,21,3,2.25,houdbaar,0.00,Bacardi Breezer Passionfruit | Bacardi Breezer Strawberry | Bacardi Spiced with coca cola
17,BIER & WIJN,huiswijn,15,3,2.39,houdbaar,0.00,Jumbo Huiswijn - Chenin Blanc - 250ML | Huiswijn | PLUS Huiswijn wit droog & vol
17,BIER & WIJN,hard iced tea,15,3,2.19,houdbaar,0.00,Bozu Hard iced tea green 4.5% | Viper Hard iced tea mango | viper hard ice tea mango smaak
17,BIER & WIJN,wit bier,14,3,1.06,houdbaar,0.00,Bavaria 0.0% Wit | Affligem Belgisch wit 0.0 bier fles | Hoegaarden Wit belgisch bier
17,BIER & WIJN,aperitief,14,3,3.99,houdbaar,0.00,Perfetto Aperitivo Italiano 0% | Galilei Galilei Hugo 6 flessen | Crodino Biondo 6 x 175ml
17,BIER & WIJN,berenburg,12,3,1.99,houdbaar,0.00,Eristoff Red Flash | Sonnema Berenburg - Sinas - 250ML | Sonnema Berenburg & Ice-Tea
17,BIER & WIJN,huiswijn rood,11,3,1.79,houdbaar,0.00,1 de Beste Huiswijn rood | AH Fruitige Franse huiswijn rood | AH Soepele Spaanse huiswijn rood
17,BIER & WIJN,crémant,9,3,6.99,houdbaar,0.00,Comte de Maurines Crémant de Bordeaux | Arthur Metz Cremant d'alsace | Barton & Guestier - Crémant de Bordeaux Brut - 750ML
17,BIER & WIJN,viognier,9,3,6.99,houdbaar,0.00,Baron de Vaillantcourt Viognier reserve | Les Beauchamps Viognier | Barone Montalto Collezione di Famiglia Viognier Terre
17,BIER & WIJN,kriek,9,3,1.99,houdbaar,0.00,Lindeman's Kriek | Lindemans Kriek | Boon Kriek
17,BIER & WIJN,pilsener 0.0,9,3,1.00,houdbaar,0.00,Hertog Jan Pilsener 0.0 | Heineken Premium pilsener 0.0 | Heineken Premium pilsener 0.0 draaidop
17,BIER & WIJN,chablis,8,3,2.99,houdbaar,0.00,Wahid Kalkoenspek | François Martenot - Chablis - 750ML | Chablis Pierrelee
17,BIER & WIJN,pale ale,8,3,1.99,houdbaar,0.00,De Koninck - Bolleke Pale Ale - Fles - 330ML | Two Chefs Brewing Funky falcon 0.2% non alcoholic pale ale | Two Chefs Brewing Funky Falcon 0.2% Non Alcoholic Pale Ale Blik 330 ml
17,BIER & WIJN,abdijbier,7,3,1.47,houdbaar,0.00,Leffe Blond 0.0% abdijbier | Leffe Blond Belgisch abdijbier | Grimbergen Dubbel abdijbier fles
17,BIER & WIJN,rosso,7,3,5.99,houdbaar,0.00,Santa Leila Riposato rosso | Doppio Passo - Rosso Puglia - 750ML | Fantini Fantini Puglia Rosso 4 flessen
17,BIER & WIJN,rioja reserva,7,3,3.69,houdbaar,0.00,Nutella & go | Acuro Rioja reserva | Familia Vega - Rioja reserva - 750ML
17,BIER & WIJN,alcopop,7,3,2.29,houdbaar,0.00,Smirnoff Ice raspberry | Smirnoff Ice Original Crisp Citrus 250 ml | Smirnoff ice original
17,BIER & WIJN,breezer,7,3,2.29,houdbaar,0.00,Bacardi Breezer Passion fruit mango | Bacardi Breezer Lime | Bacardi Breezer Watermelon
17,BIER & WIJN,bitter,6,3,9.99,houdbaar,0.00,Fluère Bitter | Jagermeister Bitter 9-pack | Juttertje Kruidenbitter
17,BIER & WIJN,pinotage,6,3,2.99,houdbaar,0.00,Klein Vriend - Pinotage - 750ML | Van Zijl Coffee Pinotage | Klein Vriend - Pinotage - 3 L
17,BIER & WIJN,beerenburg,6,3,10.49,houdbaar,0.00,Jouke de Jonghe Beerenburg | Viermaster Beerenburg | Gorter beerenburg
17,BIER & WIJN,gin & tonic,6,3,2.19,houdbaar,0.00,Gordon's Pink gin & tonic | Gordon's Pink gin & tonic | Gordon's Gin & tonic
17,BIER & WIJN,drank,6,3,2.69,houdbaar,0.00,Cavatini Cavatini Hugo | Lavish Signature Raspberry Guava | Lavish Signature Mangotini
17,BIER & WIJN,chianti,6,3,4.49,houdbaar,0.00,Sensi Chianti | Sensi Chianti | Cecchi Chianti
17,BIER & WIJN,asti,6,3,4.12,houdbaar,0.00,Castel Boglione Asti | Le Monferrine Asti | I Heart Asti - Fruity & Bubbly 750ML
18,DROGISTERIJ & VERZORGING,tandpasta,489,6,0.65,non-food,0.00,Derlon Tandpasta coolmint | Care Tandpasta kids 0-5 jaar | Care Tandpasta junior 5-12 jaar met fluoride
18,DROGISTERIJ & VERZORGING,shampoo,412,6,0.53,non-food,0.00,Derlon Shampoo 2 in 1 | Shampoo | Derlon Shampoo iedere dag
18,DROGISTERIJ & VERZORGING,douchegel,288,6,0.87,non-food,0.00,Derlon Douchegel men 2 in 1 | Derlon Men douchegel 2 in 1 | Douchegel
18,DROGISTERIJ & VERZORGING,maandverband,208,6,0.68,non-food,0.00,New Way Maandverband ultra nacht met vleugels | Jumbo Maandverband Ultra Super+ met Vleugels 12 Stuks | New Way Maandverband ultra nacht wing
18,DROGISTERIJ & VERZORGING,inlegkruisjes,175,6,0.84,non-food,0.00,New Way Inlegkruisjes extra large | New Way Inlegkruisjes xl | Jumbo Large Inlegkruisjes 26 Stuks
18,DROGISTERIJ & VERZORGING,handzeep,163,6,0.99,non-food,0.00,Sanicur Handzeep dermo oil | Sanicur Handzeep orginal | Sanicur Handzeep original
18,DROGISTERIJ & VERZORGING,deodorant,109,6,1.09,non-food,0.00,Derlon Deodorant spray men | Deodorant roll-on | Derlon Deodorant For Men
18,DROGISTERIJ & VERZORGING,gel,78,6,1.59,non-food,0.00,Glade Gel relaxing zen | Glade Gel muguet | Glade Gel tranquil lavender & aloe
18,DROGISTERIJ & VERZORGING,tampons,54,6,0.97,non-food,0.00,New Way Tampons normaal | Jumbo Tampons Normal 32 Stuks | New Way Tampons normaal
18,DROGISTERIJ & VERZORGING,haarspray,53,6,1.49,non-food,0.00,Care Hair spray mega strong | Haarspray | Wella Extra strong hold haarspray
18,DROGISTERIJ & VERZORGING,bodylotion,40,6,1.35,non-food,0.00,Derlon Extra Care Extra Care | Derlon Bodylotion | Bodylotion of -milk
18,DROGISTERIJ & VERZORGING,scheergel,39,6,0.99,non-food,0.00,Derlon Scheergel gevoelige huid - men | Derlon Scheergel gevoelige huid | Scheergel
18,DROGISTERIJ & VERZORGING,lippenbalsem,33,6,0.69,non-food,0.00,Lippenbalsem fruit 6 ass. | Etos Lippenbalsem verzorgend | Derlon Lippenbalsem spf
18,DROGISTERIJ & VERZORGING,wattenschijfjes,25,6,0.78,non-food,0.00,Derlon Wattenschijfjes duo | Derlon Wattenschijfjes duo | Wattenschijfjes
18,DROGISTERIJ & VERZORGING,verband,19,6,1.05,non-food,0.00,New Way Maxiverband normaal | Discreet verband | Tena Lady discreet verband extra
18,DROGISTERIJ & VERZORGING,wattenstaafjes,8,6,0.79,non-food,0.00,Bonbebe Baby wattenstaafjes | Derlon Wattenstaafjes | Wattenstaafjes
18,DROGISTERIJ & VERZORGING,conditioner,176,5,1.89,non-food,0.00,Conditioner | Jumbo Iedere Dag Conditioner 500 ml | Jumbo Glans Conditioner 500 ml
18,DROGISTERIJ & VERZORGING,deodorant spray,153,5,1.35,non-food,0.00,Derlon deodorant spray for men  | Derlon deodorant spray sensitive | Listerine Mondwater total care
18,DROGISTERIJ & VERZORGING,tandenborstel,152,5,0.59,non-food,0.00,Derlon Tandenborstel flexible medium | Derlon Tandenborstel sensitive ultra soft | Care Tandenborstel kids 3-6 jaar
18,DROGISTERIJ & VERZORGING,luiers,99,5,2.99,non-food,0.00,AH Extra droog en zacht luiers maat 2 | AH Extra droog en zacht luiers maat 1 | Bonbebe Luiers maat 4+ maxi+ 9-18 kg
18,DROGISTERIJ & VERZORGING,wasmiddel,95,5,1.25,non-food,0.00,Senzora wasmiddel kleur | Senzora wasmiddel wit | Omo Poeder wasmiddel wit 14 wasbeurten
18,DROGISTERIJ & VERZORGING,neusspray,81,5,2.49,non-food,0.00,Neusspray zoutoplossing | Etos Babyneusspray zoutoplossing | Curalyn Neusspray zoutoplossing
18,DROGISTERIJ & VERZORGING,wasverzachter,75,5,1.69,non-food,0.00,AH Wasverzachter geconcentreerd lentefris | AH Wasverzachter geconcentreerd puur | AH Wasverzachter wilde rozen
18,DROGISTERIJ & VERZORGING,zonnebrand,61,5,3.79,non-food,0.00,Etos Sun lotion SPF 30 | Etos Sun lotion SPF 50+ | Labello Sun SPF 50
18,DROGISTERIJ & VERZORGING,dagcrème,59,5,1.99,non-food,0.00,Skin Hydra Fusion dagcreme | Dagcrème | Derlon dagcreme
18,DROGISTERIJ & VERZORGING,hoestdrank,56,5,0.99,non-food,0.00,Red Band Stophoest 3 st. | Red Band Stophoest 4-pack | Wybert Original
18,DROGISTERIJ & VERZORGING,showergel,55,5,0.69,non-food,0.00,Showergel | NIVEA Men energy mini showergel | Care Sensitive showergel 2-pack
18,DROGISTERIJ & VERZORGING,paracetamol,43,5,0.79,non-food,0.00,Curalyn Paracetamol filmomh 500mg 20tabl | Paracetamol 500 mg | HTP Paracetamol 500mg
18,DROGISTERIJ & VERZORGING,mondwater,39,5,1.48,non-food,0.00,Derlon Mondwater cool mint | Derlon Mondwater coolmint | Jumbo Cool Mint Mondwater 500ML
18,DROGISTERIJ & VERZORGING,inlegkruisje,38,5,1.05,non-food,0.00,Care Inlegkruisjes string | Care Inlegkruisje extra long | New Way inlegkruisje large
18,DROGISTERIJ & VERZORGING,scheermesjes,35,5,0.85,non-food,0.00,Derlon Scheermesjes wegwerp | Derlon Scheermesjes wegwerp | 10-pack wegwerpscheermesjes
18,DROGISTERIJ & VERZORGING,reinigingsdoekjes,33,5,0.77,non-food,0.00,Derlon Reinigingsdoekjes sensitive | NIVEA 3in1 verfrissende reinigingsdoekjes | Care Sensitive cleansing wipes 0% 2-pack
18,DROGISTERIJ & VERZORGING,kattenvoer,33,5,0.75,bewerkt,0.00,Kattenvoer | Gourmet Gold Hartig Torentje kattenvoer tonijn | Gourmet Gold Mousse Kattenvoer nat met Zalm
18,DROGISTERIJ & VERZORGING,luchtverfrisser,32,5,0.99,non-food,0.00,g'woon luchtverfrisser lelietjes van dalen | g'woon luchtverfrisser lavendel | Glade Luchtverfrisser spray relaxing zen
18,DROGISTERIJ & VERZORGING,billendoekjes,32,5,0.99,non-food,0.00,Bonbébé Billendoekjes 0% parfum | Bonbébé Billendoekjes lotion | Bonbebe billendoekjes sensitive
18,DROGISTERIJ & VERZORGING,incontinentieverband,32,5,1.69,non-food,0.00,New Way Discreet verband urineverlies normaal | AH Discreet incontinentieverband extra | AH Discreet incontinentieverband normal
18,DROGISTERIJ & VERZORGING,pleisters,32,5,0.99,non-food,0.00,Jumbo Pleisters 18 Stuks | Jumbo Elastische Pleisters 10 Stuks | Curalyn Pleisters Sensitive
18,DROGISTERIJ & VERZORGING,zeep,30,5,1.05,non-food,0.00,Derlon Vloeibare zeeppompje hygiëne | Derlon Vloeibare zeeppomp milde verzorging | Derlon Vloeibare zeep navulling milde verzorging
18,DROGISTERIJ & VERZORGING,keelpastilles,27,5,1.04,bewerkt,0.00,Keelpastilles eucamenthol | Jumbo Menthol Keelpastilles Suikervrij 100 g | Jumbo Drop Keelpastilles Suikervrij 100 g
18,DROGISTERIJ & VERZORGING,nachtcrème,25,5,2.49,non-food,0.00,Nachtcrème | Derlon nachtcrème | Care Sleeping beauty night cream 2-pack
18,DROGISTERIJ & VERZORGING,creme,25,5,2.59,non-food,0.00,NIVEA Soft hydraterende creme | Nivea Creme | Nivea Creme soft
18,DROGISTERIJ & VERZORGING,handcrème,23,5,1.59,non-food,0.00,Handcrème | Care Cardamom comfort hand cream | Care Cherry blossom handcrème
18,DROGISTERIJ & VERZORGING,haarlak,20,5,1.45,non-food,0.00,Derlon Haarlak extra strong | Derlon Haarlak mega strong | Wella Haarlak extra sterk
18,DROGISTERIJ & VERZORGING,douchecrème,20,5,0.95,non-food,0.00,Douchecrème | Derlon Douchecreme amandel | Jumbo Douchecrème Milk & Honey 500 ml
18,DROGISTERIJ & VERZORGING,wasgel,19,5,1.59,non-food,0.00,Bonbébé Wasgel zeepvrij | Care Baby & kids wasgel | Jumbo Baby Wasgel 300ml
18,DROGISTERIJ & VERZORGING,ibuprofen,18,5,1.05,non-food,0.00,Ibuprofen 200 mg | AH Ibuprofen 200mg | HTP Ibuprofen Sv 200Mg
18,DROGISTERIJ & VERZORGING,vitamine c,18,5,2.49,non-food,0.00,"Curalyn Vitamine C 1000MG Bruistabletten 20 Stuks | Vitamine C, D3 of multi | Care Vitamine C 1000mg"
18,DROGISTERIJ & VERZORGING,haargel,17,5,0.95,non-food,0.00,Hegron Haargel mega hold | Hegron Haargel megastrong | Hegron Styling haargel extra strong
18,DROGISTERIJ & VERZORGING,spray,17,5,1.77,non-food,0.00,Jumbo Mini Spray Zachte Lavendel 15 ML | Jumbo Mini Spray Zachte Lavendel Navullingen 2 x 15 ML | Ajax Eucalyptus spray
18,DROGISTERIJ & VERZORGING,scheerschuim,16,5,1.15,non-food,0.00,Derlon Scheerschuim normale huid | Derlon Scheerschuim | Care Shaving foam for men
18,DROGISTERIJ & VERZORGING,vaseline,10,5,1.79,non-food,0.00,Hegron Witte Vaseline | Vaseline jelly original mini 50 ml | Vaseline original
18,DROGISTERIJ & VERZORGING,aftersun,7,5,4.49,non-food,0.00,Care Aftersun lotion spray aloë vera | Nivea Hydra aftersun | Care Haleluya maracuja aftersun shimmer
18,DROGISTERIJ & VERZORGING,hondenvoer,6,5,0.99,bewerkt,0.00,Hondenvoer | Smuldier Eend en rund compleet | Cesar Cuisine Kalf & Kalkoen Hondenvoer
18,DROGISTERIJ & VERZORGING,tabletten,81,4,1.49,non-food,0.00,"Roter APC tabletten pijnstillers, 20 stuks | Healthy paracetamol tabletten 500 mg | AH Ibuprofen 400mg omhulde tabletten"
18,DROGISTERIJ & VERZORGING,crème,63,4,1.99,non-food,0.00,NIVEA Crème | NIVEA Soft hydraterende créme 48u hydratatie | Nivea Soft Hydraterende Crème 75 ml
18,DROGISTERIJ & VERZORGING,luierbroekjes,55,4,4.59,non-food,0.00,Bonbebe Luierbroekjes 6 XL 15+ kg | AH Beregoede luierbroekjes maat 6 | Jumbo Luierbroekjes Maat 6 15+ kg 18 Stuks
18,DROGISTERIJ & VERZORGING,condooms,46,4,3.19,non-food,0.00,Etos Control mini | Favor Regular 36 Stuks 250 g | Care Classic condooms
18,DROGISTERIJ & VERZORGING,deospray,35,4,1.99,non-food,0.00,Nivea Deospray men dry impact | Nivea Deospray black & white invisible | Nivea Deospray fresh sensation
18,DROGISTERIJ & VERZORGING,oogdruppels,30,4,4.99,non-food,0.00,Etos Oogdruppels | Care Oogdruppels | AH Oogdruppels met hyaluron
18,DROGISTERIJ & VERZORGING,zuigtabletten,29,4,3.19,non-food,0.00,"AH Honing & citroen zuigtabletten | Strepfen Orange SV Zuigtabl 8,75mg 8st | Strepfen H&L 8.75mg zuigtabletten"
18,DROGISTERIJ & VERZORGING,tandenstokers,27,4,1.29,non-food,0.00,Derlon Flexibele tandenstokers | Derlon Tandenstokers extra dun mintsmaak | Jumbo Fijn Tandenstokers 100 Stuks
18,DROGISTERIJ & VERZORGING,zalf,26,4,5.49,non-food,0.00,"Bepanthen Baby zalf | Bepanthen Baby zalf bij rode babybilletjes, 30 gram | Bepanthen Tattoo Nazorg Zalf 30g"
18,DROGISTERIJ & VERZORGING,multivitaminen,25,4,3.49,non-food,0.00,Care Multi 50+ | Curalyn Multivitaminen & Mineralen Bruistabletten 20 Stuks | Curalyn Multivitaminen & Mineralen Tabletten 120 Stuks
18,DROGISTERIJ & VERZORGING,multivitamine,24,4,1.58,bewerkt,0.00,Surango Multivitamine | Lucovitaal Multi+ compleet kids kauwtablet 2-pack | Supradyn Complex forte bruis multivitamine
18,DROGISTERIJ & VERZORGING,voedingssupplement,24,4,8.19,non-food,0.00,"Nutrilon Nutriton | Supradyn Complex Forte bruistabletten (voedingssuplement), 15 stuks | Davitamon Voedingssupplement Vitamine D Druppels 25ml"
18,DROGISTERIJ & VERZORGING,babydoekjes,24,4,1.00,non-food,0.00,Huggies Babydoekjes Natural Care | Huggies Babydoekjes Pure | Bonbebe Waterdoekjes
18,DROGISTERIJ & VERZORGING,kauwtabletten,22,4,3.49,non-food,0.00,Care Multi alles-in-1 kauwtabletten framboos | Etos Multi alles in 1 Kauwtabletten | Gaviscon Pepermunt kauwtabletten
18,DROGISTERIJ & VERZORGING,deoroller,21,4,0.99,non-food,0.00,Dove Deoroller classic | Dove Deoroller fresh | Nivea Deoroller black & white invisible
18,DROGISTERIJ & VERZORGING,scheermes,21,4,6.29,non-food,0.00,"Gillette blue3 smooth wegwerp | Gillette-Venus Comfort colours 3+1 | Gillette Sensor3 Comfort, Wegwerpscheermes"
18,DROGISTERIJ & VERZORGING,zwangerschapstest,21,4,5.99,non-food,0.00,Leidapharm zwangerschapstest | Zwangerschapstest basis 2st | Clairivo Zwangerschapstest casette 2st
18,DROGISTERIJ & VERZORGING,magnesium,21,4,3.99,non-food,0.00,Care Magnesium | Lucovitaal Magnesium citraat 400mg | Care Magnesium complex
18,DROGISTERIJ & VERZORGING,droogshampoo,19,4,2.09,non-food,0.00,Care Dry shampoo | Schauma Dry shampoo cotton fresh | Batiste Blush
18,DROGISTERIJ & VERZORGING,vitamine,19,4,2.99,non-food,0.00,Vitamine | Vitamine | Vitamine
18,DROGISTERIJ & VERZORGING,mousse,18,4,1.49,non-food,0.00,Derlon Styling mousse extra sterk | Dettol Zachte Mousse Vanille & Orchidee 250 ml | Wella Mousse ultra sterk
18,DROGISTERIJ & VERZORGING,oogmake-up remover,18,4,1.39,non-food,0.00,Derlon Oogmake-up remover | NIVEA Waterproof oogmake-up remover | NIVEA Verzorgende Oogmake-up Remover - 125ml
18,DROGISTERIJ & VERZORGING,pleister,17,4,1.89,non-food,0.00,Etos Pleister waterbestendig | Etos Pleister waterbestendig 1 meter | Hansaplast Classic 1 m x 6 cm
18,DROGISTERIJ & VERZORGING,melatonine,16,4,6.79,non-food,0.00,"Care Melatonine 0,1mg | Lucovitaal Melatonine 5-HTP L-tryptofaan | Sleepzz Shiepz Melatonine Time Release"
18,DROGISTERIJ & VERZORGING,pijnstiller,16,4,4.09,non-food,0.00,"Aleve Classic bij pijn en koorts | Saridon tabletten tegen hoofd- en spierpijn, 20 stuks | Saridon Pijnstiller"
18,DROGISTERIJ & VERZORGING,bruistabletten,15,4,2.59,non-food,0.00,Steradent Bruistablet active plus | Healthy bruistabletten | AH Bruistabletten acetylcysteïne 600mg
18,DROGISTERIJ & VERZORGING,maagtabletten,15,4,2.99,non-food,0.00,Maagtabletten | Gaviscon Maag tabletten pepermunt | Linn maagtabletten pepermunt
18,DROGISTERIJ & VERZORGING,reinigingsmelk,15,4,0.85,non-food,0.00,Derlon Reinigingsmelk | Derlon Reinigingsmelk | NIVEA Reinigingsmelk droge en gevoelige huid
18,DROGISTERIJ & VERZORGING,vitamine d,14,4,4.99,houdbaar,0.00,"Curalyn Vitamine D 25mg Kauwtabletten 300 Stuks | Davitamon Vitamine D aquosum 0-4 jaar | Dagravit Kids vitamine D aquosum, 25 ml"
